"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","instrument_id","snr","magsys","origin","altdata","ra","dec","ra_unc","dec_unc","created_at","streams","owner"
198515413,58948.388725,,,18.64,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795503,mrchu39,
198515414,58948.398333,,,18.7,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795518,mrchu39,
198515415,58948.400638,,,18.59,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795535,mrchu39,
198515416,58948.404957,,,18.54,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795549,mrchu39,
198515417,58948.406796,,,18.55,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795563,mrchu39,
198515418,58948.409125,,,18.7,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795580,mrchu39,
198515419,58949.416769,,,19,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795597,mrchu39,
198515420,58949.419554,,,19.14,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795612,mrchu39,
198515421,58949.421858,,,19.1,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795628,mrchu39,
198515422,58949.425146,,,19.1,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795644,mrchu39,
198515423,58949.42699,,,19.09,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795662,mrchu39,
198515424,58949.430236,,,18.99,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795679,mrchu39,
198515425,58949.435816,,,19.02,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795697,mrchu39,
198515426,58949.440968,,,18.99,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795713,mrchu39,
198515427,58950.437909,,,18.81,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795731,mrchu39,
198515428,58950.441175,,,18.11,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795747,mrchu39,
198515429,58950.447223,,,19.05,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795762,mrchu39,
198515430,58950.458768,,,17.38,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795780,mrchu39,
198515431,58951.423795,,,19.28,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795796,mrchu39,
198515432,58951.427095,,,19.31,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795813,mrchu39,
198515433,58951.435866,,,19.27,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795831,mrchu39,
198515434,58951.45195,,,18.65,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795848,mrchu39,
198515435,58952.425228,,,19.59,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795862,mrchu39,
198515436,58952.428458,,,19.49,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795877,mrchu39,
198515437,58952.434116,,,19.54,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795893,mrchu39,
198515438,58952.444078,,,19.48,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795909,mrchu39,
198515439,58953.445229,,,19.67,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795925,mrchu39,
198515440,58953.448495,,,19.66,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795940,mrchu39,
198515441,58953.458692,,,19.24,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795955,mrchu39,
198515442,58953.470693,,,19.35,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795971,mrchu39,
198515443,58956.374275,,,19.68,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.795998,mrchu39,
198515444,58956.37709,,,19.66,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796015,mrchu39,
198515445,58956.382229,,,19.7,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796030,mrchu39,
198515446,58956.399763,,,19.64,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796045,mrchu39,
198515447,58957.341194,,,19.67,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796060,mrchu39,
198515448,58957.350093,,,19.45,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796077,mrchu39,
198515449,58957.358435,,,19.44,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796095,mrchu39,
198515450,58957.362241,,,19.5,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796110,mrchu39,
198515451,58958.374201,,,19.73,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796131,mrchu39,
198515452,58958.376983,,,19.74,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796149,mrchu39,
198515453,58958.383068,,,19.71,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796167,mrchu39,
198515454,58958.395475,,,19.69,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796184,mrchu39,
198515455,58959.380681,,,19.66,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796201,mrchu39,
198515456,58959.3856,,,19.66,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796222,mrchu39,
198515457,58959.388731,,,19.69,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796238,mrchu39,
198515458,58959.401436,,,19.69,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796262,mrchu39,
198515459,58961.368692,,,19.56,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796281,mrchu39,
198515460,58961.372696,,,19.59,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796298,mrchu39,
198515461,58961.380685,,,19.66,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796313,mrchu39,
198515462,58961.392879,,,19.62,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796330,mrchu39,
198515463,58963.402173,,,15.54,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796347,mrchu39,
198515464,58965.332744,,,19.47,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796363,mrchu39,
198515465,58965.350616,,,19.52,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796379,mrchu39,
198515466,58965.358037,,,19.49,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796395,mrchu39,
198515467,58965.362546,,,19.27,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796412,mrchu39,
198515468,58967.351388,,,19.62,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796426,mrchu39,
198515469,58967.356535,,,19.63,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796444,mrchu39,
198515470,58967.369529,,,19.61,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796459,mrchu39,
198515471,58967.373928,,,19.65,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796477,mrchu39,
198515472,58968.366223,,,19.64,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796494,mrchu39,
198515473,58968.371321,,,19.62,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796513,mrchu39,
198515474,58968.374998,,,19.68,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796530,mrchu39,
198515475,58968.388008,,,19.66,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796549,mrchu39,
198515476,58969.348892,,,19.59,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796567,mrchu39,
198515477,58969.363475,,,19.57,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796583,mrchu39,
198515478,58969.376006,,,19.55,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796599,mrchu39,
198515479,58969.384648,,,19.45,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796616,mrchu39,
198515480,58970.403667,,,19.1,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796631,mrchu39,
198515481,58970.406895,,,19.13,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796646,mrchu39,
198515482,58970.426376,,,19.07,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796660,mrchu39,
198515483,58970.44274,,,19.02,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796675,mrchu39,
198515484,58975.330316,,,18.54,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796689,mrchu39,
198515485,58975.339178,,,18.61,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796703,mrchu39,
198515486,58975.354101,,,18.66,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796725,mrchu39,
198515487,58975.361891,,,18.61,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796741,mrchu39,
198515488,58975.368277,,,18.58,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796757,mrchu39,
198515489,58975.404043,,,18.51,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796773,mrchu39,
198515490,58976.398743,,,18.58,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796788,mrchu39,
198515491,58976.402426,,,18.56,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796803,mrchu39,
198515492,58976.40981,,,18.53,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796817,mrchu39,
198515493,58976.421854,,,18.42,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796834,mrchu39,
198515494,58977.391176,,,19.07,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796849,mrchu39,
198515495,58977.394403,,,19.04,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796865,mrchu39,
198515496,58977.400395,,,19.04,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796880,mrchu39,
198515497,58977.416091,,,18.97,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796894,mrchu39,
198515498,58979.375155,,,19.27,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796909,mrchu39,
198515499,58979.377929,,,19.27,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796924,mrchu39,
198515500,58979.389425,,,19.25,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796940,mrchu39,
198515501,58979.398633,,,19.16,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796956,mrchu39,
198515502,58980.325786,,,19.74,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.796972,mrchu39,
198515503,58980.335958,,,19.37,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797001,mrchu39,
198515504,58980.339181,,,19.31,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797017,mrchu39,
198515505,58980.344314,,,18.75,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797033,mrchu39,
198515506,58981.336755,,,19.65,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797048,mrchu39,
198515507,58981.357023,,,19.72,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797064,mrchu39,
198515508,58981.364271,,,19.69,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797079,mrchu39,
198515509,58981.37831,,,19.71,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797094,mrchu39,
198515510,58983.32002,,,19.36,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797108,mrchu39,
198515511,58983.322782,,,19.56,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797123,mrchu39,
198515512,58983.331916,,,19.76,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797138,mrchu39,
198515513,58983.352781,,,19.73,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797153,mrchu39,
198515514,58985.336958,,,19.6,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797168,mrchu39,
198515515,58985.343739,,,19.4,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797183,mrchu39,
198515516,58985.347427,,,19.49,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797199,mrchu39,
198515517,58985.373013,,,19.58,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797215,mrchu39,
198515518,58987.354819,,,19.67,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797232,mrchu39,
198515519,58987.360342,,,19.71,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797250,mrchu39,
198515520,58987.364046,,,19.67,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797266,mrchu39,
198515521,58987.374184,,,19.61,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797282,mrchu39,
198515522,58989.286234,,,19.74,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797299,mrchu39,
198515523,58989.291783,,,19.75,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797315,mrchu39,
198515524,58989.297314,,,19.76,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797332,mrchu39,
198515525,58989.31999,,,19.78,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797352,mrchu39,
198515526,58991.305153,,,19.68,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797372,mrchu39,
198515527,58991.311187,,,19.74,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797388,mrchu39,
198515528,58991.31441,,,19.63,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797405,mrchu39,
198515529,58993.355703,,,19.75,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797419,mrchu39,
198515530,58993.360788,,,19.76,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797435,mrchu39,
198515531,58993.363566,,,19.73,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797452,mrchu39,
198515532,58993.375097,,,19.69,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797468,mrchu39,
198515533,58995.334534,,,19.68,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797484,mrchu39,
198515534,58995.341499,,,19.65,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797500,mrchu39,
198515535,58995.342872,,,19.69,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797516,mrchu39,
198515536,58995.344706,,,19.63,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797530,mrchu39,
198515537,58995.346092,,,19.67,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797545,mrchu39,
198515538,58995.353935,,,19.69,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797559,mrchu39,
198515539,58995.356701,,,19.6,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797575,mrchu39,
198515540,58995.365536,,,19.64,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797590,mrchu39,
198515541,58997.287994,,,19.43,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797604,mrchu39,
198515542,58997.303676,,,19.12,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797619,mrchu39,
198515543,58997.312776,,,19.45,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797634,mrchu39,
198515544,58997.318713,,,19.46,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797649,mrchu39,
198515545,58999.278164,,,19.12,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797663,mrchu39,
198515546,58999.281005,,,19.08,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797678,mrchu39,
198515547,58999.306307,,,19.04,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797693,mrchu39,
198515548,58999.316161,,,19.08,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797709,mrchu39,
198515549,59003.325986,,,18.25,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797724,mrchu39,
198515550,59003.330148,,,18.73,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797739,mrchu39,
198515551,59003.336119,,,18.73,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797753,mrchu39,
198515552,59003.350854,,,18.72,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797766,mrchu39,
198515553,59004.282554,,,19.06,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797780,mrchu39,
198515554,59004.285795,,,18.98,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797796,mrchu39,
198515555,59004.304596,,,18.93,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797811,mrchu39,
198515556,59004.312907,,,19.02,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797827,mrchu39,
198515557,59005.293241,,,19.02,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797842,mrchu39,
198515558,59005.296483,,,19,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797859,mrchu39,
198515559,59005.321924,,,18.94,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797881,mrchu39,
198515560,59005.340391,,,18.88,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797895,mrchu39,
198515561,59007.264028,,,19.5,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797910,mrchu39,
198515562,59007.267728,,,19.44,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797926,mrchu39,
198515563,59007.278268,,,19.04,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797942,mrchu39,
198515564,59007.283781,,,19.2,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797957,mrchu39,
198515565,59008.286023,,,19.3,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797971,mrchu39,
198515566,59008.293841,,,19.27,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.797998,mrchu39,
198515567,59008.296731,,,19.34,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798013,mrchu39,
198515568,59008.307612,,,19.29,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798028,mrchu39,
198515569,59008.338695,,,18.49,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798042,mrchu39,
198515570,59008.344241,,,19.04,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798058,mrchu39,
198515571,59008.347495,,,19.21,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798074,mrchu39,
198515572,59008.3628,,,16.72,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798090,mrchu39,
198515573,59009.28519,,,15.71,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798105,mrchu39,
198515574,59009.290748,,,15.59,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798119,mrchu39,
198515575,59009.293972,,,15.46,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798133,mrchu39,
198515576,59009.307841,,,18.86,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798146,mrchu39,
198515577,59013.323011,,,19.73,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798162,mrchu39,
198515578,59013.326711,,,19.72,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798176,mrchu39,
198515579,59013.338754,,,19.73,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798191,mrchu39,
198515580,59013.348015,,,19.67,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798206,mrchu39,
198515581,59017.281945,,,19.45,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798222,mrchu39,
198515582,59017.299468,,,19.57,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798238,mrchu39,
198515583,59017.312008,,,19.55,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798257,mrchu39,
198515584,59017.31755,,,19.61,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798271,mrchu39,
198515585,59021.255634,,,19.3,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798286,mrchu39,
198515586,59021.261167,,,19.48,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798302,mrchu39,
198515587,59021.263937,,,19.56,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798318,mrchu39,
198515588,59021.288716,,,19.25,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798333,mrchu39,
198515589,59022.259929,,,19.48,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798347,mrchu39,
198515590,59022.265453,,,19.61,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798361,mrchu39,
198515591,59022.275607,,,19.6,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798376,mrchu39,
198515592,59022.279296,,,19.59,atlasc,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798390,mrchu39,
198515593,59025.249841,,,18.33,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798404,mrchu39,
198515594,59025.2531,,,18.76,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798421,mrchu39,
198515595,59025.262819,,,19.29,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798437,mrchu39,
198515596,59025.273588,,,19.23,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798452,mrchu39,
198515597,59033.275092,,,18.88,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798467,mrchu39,
198515598,59033.279241,,,18.96,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798481,mrchu39,
198515599,59033.28708,,,18.98,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798495,mrchu39,
198515600,59033.288001,,,18.84,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798508,mrchu39,
198515601,59033.290761,,,18.98,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798522,mrchu39,
198515602,59033.300914,,,18.9,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798537,mrchu39,
198515603,59034.28717,,,18.56,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798552,mrchu39,
198515604,59034.290838,,,18.56,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798566,mrchu39,
198515605,59034.298157,,,18.54,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798579,mrchu39,
198515606,59034.309651,,,18.46,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798593,mrchu39,
198515607,59040.263717,,,19.28,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798608,mrchu39,
198515608,59040.266948,,,19.24,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.798622,mrchu39,
